instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_bin,temp_bin,hum_bin,windspeed_bin,cnt_bin
10059,2012-02-29,Spring,1,Feb,3,0,Wed,1,Clear,11.48,15.15,70.0,6.0032,0,2,2,Malam,Sedang,Sedang,Sedang,Rendah
10060,2012-02-29,Spring,1,Feb,5,0,Wed,1,Clear,10.66,14.395,75.0,6.0032,0,29,29,Malam,Sedang,Sedang,Sedang,Sedang
10061,2012-02-29,Spring,1,Feb,6,0,Wed,1,Mist,11.48,15.15,75.0,6.0032,4,100,104,Pagi,Sedang,Sedang,Sedang,Tinggi
10062,2012-02-29,Spring,1,Feb,7,0,Wed,1,Mist,10.66,13.635,81.0,8.9981,11,242,253,Pagi,Sedang,Tinggi,Sedang,Tinggi
10063,2012-02-29,Spring,1,Feb,8,0,Wed,1,Mist,11.48,14.395,75.0,7.0015,2,114,116,Pagi,Sedang,Sedang,Sedang,Tinggi
10064,2012-02-29,Spring,1,Feb,9,0,Wed,1,Light Rain/Snow,12.299999999999999,15.15,81.0,11.0014,5,33,38,Pagi,Sedang,Tinggi,Sedang,Tinggi
10065,2012-02-29,Spring,1,Feb,10,0,Wed,1,Light Rain/Snow,12.299999999999999,15.15,81.0,11.0014,0,10,10,Pagi,Sedang,Tinggi,Sedang,Rendah
10066,2012-02-29,Spring,1,Feb,11,0,Wed,1,Light Rain/Snow,12.299999999999999,14.395,87.0,12.998000000000001,1,9,10,Pagi,Sedang,Tinggi,Sedang,Rendah
10067,2012-02-29,Spring,1,Feb,12,0,Wed,1,Light Rain/Snow,13.120000000000001,15.15,93.0,22.0028,1,69,70,Siang,Sedang,Tinggi,Kencang,Tinggi
10068,2012-02-29,Spring,1,Feb,13,0,Wed,1,Mist,14.76,16.665,93.0,23.9994,4,72,76,Siang,Sedang,Tinggi,Kencang,Tinggi
10069,2012-02-29,Spring,1,Feb,14,0,Wed,1,Mist,14.76,16.665,93.0,23.9994,2,54,56,Siang,Sedang,Tinggi,Kencang,Tinggi
10070,2012-02-29,Spring,1,Feb,15,0,Wed,1,Mist,16.400000000000002,20.455000000000002,82.0,19.0012,3,87,90,Siang,Sedang,Tinggi,Kencang,Tinggi
10071,2012-02-29,Spring,1,Feb,16,0,Wed,1,Light Rain/Snow,16.400000000000002,20.455000000000002,82.0,15.001299999999999,5,162,167,Siang,Sedang,Tinggi,Kencang,Tinggi
10072,2012-02-29,Spring,1,Feb,17,0,Wed,1,Mist,16.400000000000002,20.455000000000002,87.0,11.0014,7,246,253,Siang,Sedang,Tinggi,Sedang,Tinggi
10073,2012-02-29,Spring,1,Feb,18,0,Wed,1,Light Rain/Snow,16.400000000000002,20.455000000000002,87.0,0.0,11,181,192,Sore/Malam,Sedang,Tinggi,Tenang,Tinggi
10074,2012-02-29,Spring,1,Feb,19,0,Wed,1,Mist,16.400000000000002,20.455000000000002,87.0,7.0015,0,102,102,Sore/Malam,Sedang,Tinggi,Sedang,Tinggi
10075,2012-02-29,Spring,1,Feb,20,0,Wed,1,Light Rain/Snow,17.22,21.21,88.0,11.0014,2,95,97,Sore/Malam,Sedang,Tinggi,Sedang,Tinggi
10076,2012-02-29,Spring,1,Feb,21,0,Wed,1,Light Rain/Snow,17.22,21.21,88.0,11.0014,0,39,39,Sore/Malam,Sedang,Tinggi,Sedang,Tinggi
10077,2012-02-29,Spring,1,Feb,22,0,Wed,1,Light Rain/Snow,17.22,21.21,94.0,16.997899999999998,2,53,55,Sore/Malam,Sedang,Tinggi,Kencang,Tinggi
10078,2012-02-29,Spring,1,Feb,23,0,Wed,1,Light Rain/Snow,17.22,21.21,94.0,16.997899999999998,3,30,33,Sore/Malam,Sedang,Tinggi,Kencang,Tinggi
10079,2012-03-01,Spring,1,Mar,0,0,Thu,1,Mist,17.22,21.21,94.0,0.0,1,10,11,Malam,Sedang,Tinggi,Tenang,Sedang
10080,2012-03-01,Spring,1,Mar,1,0,Thu,1,Light Rain/Snow,18.86,22.725,94.0,7.0015,0,12,12,Malam,Sedang,Tinggi,Sedang,Sedang
10081,2012-03-01,Spring,1,Mar,2,0,Thu,1,Mist,18.86,22.725,94.0,19.0012,0,6,6,Malam,Sedang,Tinggi,Kencang,Rendah
10082,2012-03-01,Spring,1,Mar,3,0,Thu,1,Clear,18.86,22.725,94.0,15.001299999999999,0,3,3,Malam,Sedang,Tinggi,Kencang,Rendah
10083,2012-03-01,Spring,1,Mar,4,0,Thu,1,Clear,19.68,23.485,88.0,12.998000000000001,0,5,5,Malam,Sedang,Tinggi,Sedang,Rendah
10084,2012-03-01,Spring,1,Mar,5,0,Thu,1,Clear,19.68,23.485,88.0,11.0014,0,18,18,Malam,Sedang,Tinggi,Sedang,Sedang
10085,2012-03-01,Spring,1,Mar,6,0,Thu,1,Mist,17.22,21.21,94.0,0.0,2,107,109,Pagi,Sedang,Tinggi,Tenang,Tinggi
10086,2012-03-01,Spring,1,Mar,7,0,Thu,1,Mist,18.04,21.97,94.0,8.9981,8,296,304,Pagi,Sedang,Tinggi,Sedang,Tinggi
10087,2012-03-01,Spring,1,Mar,8,0,Thu,1,Clear,17.22,21.21,94.0,8.9981,15,579,594,Pagi,Sedang,Tinggi,Sedang,Tinggi
10088,2012-03-01,Spring,1,Mar,9,0,Thu,1,Clear,18.86,22.725,77.0,16.997899999999998,5,281,286,Pagi,Sedang,Tinggi,Kencang,Tinggi
10089,2012-03-01,Spring,1,Mar,10,0,Thu,1,Clear,21.32,25.0,55.00000000000001,11.0014,11,122,133,Pagi,Hangat,Sedang,Sedang,Tinggi
10090,2012-03-01,Spring,1,Mar,11,0,Thu,1,Clear,22.96,26.515,43.0,12.998000000000001,19,149,168,Pagi,Hangat,Rendah,Sedang,Tinggi
10091,2012-03-01,Spring,1,Mar,12,0,Thu,1,Clear,22.96,26.515,37.0,15.001299999999999,16,204,220,Siang,Hangat,Rendah,Kencang,Tinggi
10092,2012-03-01,Spring,1,Mar,13,0,Thu,1,Clear,23.779999999999998,27.275,32.0,16.997899999999998,24,187,211,Siang,Hangat,Rendah,Kencang,Tinggi
10093,2012-03-01,Spring,1,Mar,14,0,Thu,1,Clear,23.779999999999998,27.275,35.0,15.001299999999999,37,174,211,Siang,Hangat,Rendah,Kencang,Tinggi
10094,2012-03-01,Spring,1,Mar,15,0,Thu,1,Clear,24.599999999999998,31.06,31.0,16.997899999999998,31,192,223,Siang,Hangat,Rendah,Kencang,Tinggi
10095,2012-03-01,Spring,1,Mar,16,0,Thu,1,Clear,23.779999999999998,27.275,32.0,19.999499999999998,38,323,361,Siang,Hangat,Rendah,Kencang,Tinggi
10096,2012-03-01,Spring,1,Mar,17,0,Thu,1,Clear,22.96,26.515,35.0,19.999499999999998,49,551,600,Siang,Hangat,Rendah,Kencang,Tinggi
10097,2012-03-01,Spring,1,Mar,18,0,Thu,1,Clear,22.14,25.759999999999998,34.0,23.9994,27,498,525,Sore/Malam,Hangat,Rendah,Kencang,Tinggi
10098,2012-03-01,Spring,1,Mar,19,0,Thu,1,Clear,19.68,23.485,41.0,22.0028,11,317,328,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10099,2012-03-01,Spring,1,Mar,20,0,Thu,1,Clear,18.04,21.97,44.0,27.999299999999998,12,242,254,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10100,2012-03-01,Spring,1,Mar,21,0,Thu,1,Clear,17.22,21.21,47.0,31.0009,7,190,197,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10101,2012-03-01,Spring,1,Mar,22,0,Thu,1,Clear,15.58,19.695,50.0,16.997899999999998,3,123,126,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10102,2012-03-01,Spring,1,Mar,23,0,Thu,1,Clear,14.76,17.424999999999997,50.0,15.001299999999999,9,76,85,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10103,2012-03-02,Spring,1,Mar,0,0,Fri,1,Clear,13.940000000000001,16.665,53.0,11.0014,1,45,46,Malam,Sedang,Sedang,Sedang,Tinggi
10104,2012-03-02,Spring,1,Mar,1,0,Fri,1,Clear,13.940000000000001,15.909999999999998,49.0,15.001299999999999,2,18,20,Malam,Sedang,Rendah,Kencang,Sedang
10105,2012-03-02,Spring,1,Mar,2,0,Fri,1,Clear,13.940000000000001,15.909999999999998,53.0,19.0012,2,4,6,Malam,Sedang,Sedang,Kencang,Rendah
10106,2012-03-02,Spring,1,Mar,3,0,Fri,1,Clear,13.120000000000001,15.909999999999998,56.99999999999999,12.998000000000001,0,3,3,Malam,Sedang,Sedang,Sedang,Rendah
10107,2012-03-02,Spring,1,Mar,4,0,Fri,1,Clear,13.120000000000001,17.424999999999997,61.0,0.0,0,2,2,Malam,Sedang,Sedang,Tenang,Rendah
10108,2012-03-02,Spring,1,Mar,5,0,Fri,1,Clear,12.299999999999999,16.665,70.0,0.0,0,24,24,Malam,Sedang,Sedang,Tenang,Sedang
10109,2012-03-02,Spring,1,Mar,6,0,Fri,1,Clear,12.299999999999999,16.665,70.0,0.0,4,88,92,Pagi,Sedang,Sedang,Tenang,Tinggi
10110,2012-03-02,Spring,1,Mar,7,0,Fri,1,Clear,12.299999999999999,16.665,70.0,0.0,4,258,262,Pagi,Sedang,Sedang,Tenang,Tinggi
10111,2012-03-02,Spring,1,Mar,8,0,Fri,1,Clear,11.48,15.15,75.0,6.0032,16,533,549,Pagi,Sedang,Sedang,Sedang,Tinggi
10112,2012-03-02,Spring,1,Mar,9,0,Fri,1,Clear,12.299999999999999,16.665,81.0,0.0,15,299,314,Pagi,Sedang,Tinggi,Tenang,Tinggi
10113,2012-03-02,Spring,1,Mar,10,0,Fri,1,Clear,14.76,17.424999999999997,50.0,11.0014,14,118,132,Pagi,Sedang,Rendah,Sedang,Tinggi
10114,2012-03-02,Spring,1,Mar,11,0,Fri,1,Clear,15.58,19.695,46.0,12.998000000000001,40,154,194,Pagi,Sedang,Rendah,Sedang,Tinggi
10115,2012-03-02,Spring,1,Mar,12,0,Fri,1,Clear,16.400000000000002,20.455000000000002,43.0,11.0014,40,194,234,Siang,Sedang,Rendah,Sedang,Tinggi
10116,2012-03-02,Spring,1,Mar,13,0,Fri,1,Clear,17.22,21.21,44.0,15.001299999999999,31,191,222,Siang,Sedang,Rendah,Kencang,Tinggi
10117,2012-03-02,Spring,1,Mar,14,0,Fri,1,Mist,18.04,21.97,44.0,19.0012,29,176,205,Siang,Sedang,Rendah,Kencang,Tinggi
10118,2012-03-02,Spring,1,Mar,15,0,Fri,1,Mist,17.22,21.21,50.0,19.999499999999998,5,73,78,Siang,Sedang,Rendah,Kencang,Tinggi
10119,2012-03-02,Spring,1,Mar,16,0,Fri,1,Light Rain/Snow,16.400000000000002,20.455000000000002,57.99999999999999,19.999499999999998,1,49,50,Siang,Sedang,Sedang,Kencang,Tinggi
10120,2012-03-02,Spring,1,Mar,17,0,Fri,1,Light Rain/Snow,14.76,17.424999999999997,81.0,15.001299999999999,5,123,128,Siang,Sedang,Tinggi,Kencang,Tinggi
10121,2012-03-02,Spring,1,Mar,18,0,Fri,1,Light Rain/Snow,14.76,17.424999999999997,87.0,12.998000000000001,6,154,160,Sore/Malam,Sedang,Tinggi,Sedang,Tinggi
10122,2012-03-02,Spring,1,Mar,19,0,Fri,1,Light Rain/Snow,14.76,17.424999999999997,87.0,12.998000000000001,12,162,174,Sore/Malam,Sedang,Tinggi,Sedang,Tinggi
10123,2012-03-02,Spring,1,Mar,20,0,Fri,1,Mist,14.76,17.424999999999997,87.0,12.998000000000001,7,93,100,Sore/Malam,Sedang,Tinggi,Sedang,Tinggi
10124,2012-03-02,Spring,1,Mar,21,0,Fri,1,Light Rain/Snow,14.76,18.18,87.0,6.0032,2,99,101,Sore/Malam,Sedang,Tinggi,Sedang,Tinggi
10125,2012-03-02,Spring,1,Mar,22,0,Fri,1,Mist,14.76,18.94,87.0,0.0,6,69,75,Sore/Malam,Sedang,Tinggi,Tenang,Tinggi
10126,2012-03-02,Spring,1,Mar,23,0,Fri,1,Mist,14.76,18.94,87.0,0.0,4,19,23,Sore/Malam,Sedang,Tinggi,Tenang,Sedang
10127,2012-03-03,Spring,1,Mar,0,0,Sat,0,Light Rain/Snow,14.76,18.18,93.0,6.0032,1,21,22,Malam,Sedang,Tinggi,Sedang,Sedang
10128,2012-03-03,Spring,1,Mar,1,0,Sat,0,Light Rain/Snow,14.76,18.94,93.0,0.0,0,44,44,Malam,Sedang,Tinggi,Tenang,Tinggi
10129,2012-03-03,Spring,1,Mar,2,0,Sat,0,Light Rain/Snow,14.76,18.18,93.0,6.0032,4,34,38,Malam,Sedang,Tinggi,Sedang,Tinggi
10130,2012-03-03,Spring,1,Mar,3,0,Sat,0,Mist,14.76,17.424999999999997,93.0,11.0014,1,20,21,Malam,Sedang,Tinggi,Sedang,Sedang
10131,2012-03-03,Spring,1,Mar,4,0,Sat,0,Mist,14.76,17.424999999999997,93.0,12.998000000000001,0,2,2,Malam,Sedang,Tinggi,Sedang,Rendah
10132,2012-03-03,Spring,1,Mar,5,0,Sat,0,Mist,14.76,18.18,93.0,6.0032,1,1,2,Malam,Sedang,Tinggi,Sedang,Rendah
10133,2012-03-03,Spring,1,Mar,6,0,Sat,0,Mist,14.76,18.18,93.0,6.0032,1,6,7,Pagi,Sedang,Tinggi,Sedang,Rendah
10134,2012-03-03,Spring,1,Mar,7,0,Sat,0,Mist,14.76,17.424999999999997,93.0,8.9981,2,14,16,Pagi,Sedang,Tinggi,Sedang,Sedang
10135,2012-03-03,Spring,1,Mar,8,0,Sat,0,Light Rain/Snow,14.76,18.94,93.0,0.0,2,46,48,Pagi,Sedang,Tinggi,Tenang,Tinggi
10136,2012-03-03,Spring,1,Mar,9,0,Sat,0,Light Rain/Snow,15.58,19.695,87.0,6.0032,7,87,94,Pagi,Sedang,Tinggi,Sedang,Tinggi
10137,2012-03-03,Spring,1,Mar,10,0,Sat,0,Mist,16.400000000000002,20.455000000000002,87.0,0.0,31,137,168,Pagi,Sedang,Tinggi,Tenang,Tinggi
10138,2012-03-03,Spring,1,Mar,11,0,Sat,0,Mist,16.400000000000002,20.455000000000002,87.0,6.0032,33,181,214,Pagi,Sedang,Tinggi,Sedang,Tinggi
10139,2012-03-03,Spring,1,Mar,12,0,Sat,0,Mist,17.22,21.21,67.0,16.997899999999998,47,252,299,Siang,Sedang,Sedang,Kencang,Tinggi
10140,2012-03-03,Spring,1,Mar,13,0,Sat,0,Clear,18.04,21.97,51.0,19.0012,87,252,339,Siang,Sedang,Sedang,Kencang,Tinggi
10141,2012-03-03,Spring,1,Mar,14,0,Sat,0,Mist,18.86,22.725,44.0,23.9994,151,279,430,Siang,Sedang,Rendah,Kencang,Tinggi
10142,2012-03-03,Spring,1,Mar,15,0,Sat,0,Clear,19.68,23.485,28.999999999999996,19.999499999999998,145,254,399,Siang,Sedang,Rendah,Kencang,Tinggi
10143,2012-03-03,Spring,1,Mar,16,0,Sat,0,Clear,20.5,24.240000000000002,27.0,19.999499999999998,167,300,467,Siang,Hangat,Rendah,Kencang,Tinggi
10144,2012-03-03,Spring,1,Mar,17,0,Sat,0,Clear,20.5,24.240000000000002,23.0,22.0028,106,279,385,Siang,Hangat,Rendah,Kencang,Tinggi
10145,2012-03-03,Spring,1,Mar,18,0,Sat,0,Clear,20.5,24.240000000000002,25.0,16.997899999999998,53,250,303,Sore/Malam,Hangat,Rendah,Kencang,Tinggi
10146,2012-03-03,Spring,1,Mar,19,0,Sat,0,Clear,18.86,22.725,33.0,11.0014,34,191,225,Sore/Malam,Sedang,Rendah,Sedang,Tinggi
10147,2012-03-03,Spring,1,Mar,20,0,Sat,0,Clear,18.04,21.97,30.0,8.9981,28,121,149,Sore/Malam,Sedang,Rendah,Sedang,Tinggi
10148,2012-03-03,Spring,1,Mar,21,0,Sat,0,Clear,18.86,22.725,19.0,22.0028,24,130,154,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10149,2012-03-03,Spring,1,Mar,22,0,Sat,0,Clear,18.04,21.97,21.0,8.9981,19,115,134,Sore/Malam,Sedang,Rendah,Sedang,Tinggi
10150,2012-03-03,Spring,1,Mar,23,0,Sat,0,Clear,17.22,21.21,24.0,0.0,12,94,106,Sore/Malam,Sedang,Rendah,Tenang,Tinggi
10151,2012-03-04,Spring,1,Mar,0,0,Sun,0,Mist,16.400000000000002,20.455000000000002,30.0,23.9994,5,67,72,Malam,Sedang,Rendah,Kencang,Tinggi
10152,2012-03-04,Spring,1,Mar,1,0,Sun,0,Mist,15.58,19.695,34.0,12.998000000000001,16,60,76,Malam,Sedang,Rendah,Sedang,Tinggi
10153,2012-03-04,Spring,1,Mar,2,0,Sun,0,Mist,14.76,17.424999999999997,40.0,11.0014,14,66,80,Malam,Sedang,Rendah,Sedang,Tinggi
10154,2012-03-04,Spring,1,Mar,3,0,Sun,0,Mist,14.76,17.424999999999997,43.0,8.9981,5,21,26,Malam,Sedang,Rendah,Sedang,Sedang
10155,2012-03-04,Spring,1,Mar,4,0,Sun,0,Mist,13.940000000000001,16.665,46.0,12.998000000000001,3,11,14,Malam,Sedang,Rendah,Sedang,Sedang
10156,2012-03-04,Spring,1,Mar,5,0,Sun,0,Mist,13.940000000000001,15.909999999999998,46.0,15.001299999999999,0,5,5,Malam,Sedang,Rendah,Kencang,Rendah
10157,2012-03-04,Spring,1,Mar,6,0,Sun,0,Mist,12.299999999999999,13.635,52.0,19.999499999999998,0,5,5,Pagi,Sedang,Sedang,Kencang,Rendah
10158,2012-03-04,Spring,1,Mar,7,0,Sun,0,Mist,12.299999999999999,13.635,52.0,19.999499999999998,2,21,23,Pagi,Sedang,Sedang,Kencang,Sedang
10159,2012-03-04,Spring,1,Mar,8,0,Sun,0,Clear,12.299999999999999,13.635,52.0,22.0028,12,54,66,Pagi,Sedang,Sedang,Kencang,Tinggi
10160,2012-03-04,Spring,1,Mar,9,0,Sun,0,Clear,12.299999999999999,13.635,49.0,30.002599999999997,14,104,118,Pagi,Sedang,Rendah,Kencang,Tinggi
10161,2012-03-04,Spring,1,Mar,10,0,Sun,0,Clear,12.299999999999999,13.635,49.0,22.0028,31,161,192,Pagi,Sedang,Rendah,Kencang,Tinggi
10162,2012-03-04,Spring,1,Mar,11,0,Sun,0,Clear,13.120000000000001,14.395,45.0,26.0027,64,192,256,Pagi,Sedang,Rendah,Kencang,Tinggi
10163,2012-03-04,Spring,1,Mar,12,0,Sun,0,Clear,13.940000000000001,15.15,42.0,23.9994,71,256,327,Siang,Sedang,Rendah,Kencang,Tinggi
10164,2012-03-04,Spring,1,Mar,13,0,Sun,0,Clear,14.76,16.665,37.0,23.9994,108,256,364,Siang,Sedang,Rendah,Kencang,Tinggi
10165,2012-03-04,Spring,1,Mar,14,0,Sun,0,Clear,14.76,16.665,34.0,23.9994,106,226,332,Siang,Sedang,Rendah,Kencang,Tinggi
10166,2012-03-04,Spring,1,Mar,15,0,Sun,0,Clear,14.76,15.909999999999998,32.0,35.0008,82,252,334,Siang,Sedang,Rendah,Kencang,Tinggi
10167,2012-03-04,Spring,1,Mar,16,0,Sun,0,Clear,14.76,15.909999999999998,28.999999999999996,32.9975,68,231,299,Siang,Sedang,Rendah,Kencang,Tinggi
10168,2012-03-04,Spring,1,Mar,17,0,Sun,0,Clear,13.940000000000001,14.395,31.0,36.9974,49,214,263,Siang,Sedang,Rendah,Kencang,Tinggi
10169,2012-03-04,Spring,1,Mar,18,0,Sun,0,Clear,13.120000000000001,13.635,33.0,40.9973,20,164,184,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10170,2012-03-04,Spring,1,Mar,19,0,Sun,0,Clear,12.299999999999999,12.879999999999999,36.0,32.9975,12,120,132,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10171,2012-03-04,Spring,1,Mar,20,0,Sun,0,Clear,11.48,13.635,38.0,16.997899999999998,8,80,88,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10172,2012-03-04,Spring,1,Mar,21,0,Sun,0,Clear,11.48,13.635,36.0,15.001299999999999,9,70,79,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10173,2012-03-04,Spring,1,Mar,22,0,Sun,0,Clear,10.66,12.120000000000001,41.0,16.997899999999998,9,53,62,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10174,2012-03-04,Spring,1,Mar,23,0,Sun,0,Clear,10.66,12.879999999999999,41.0,12.998000000000001,2,24,26,Sore/Malam,Sedang,Rendah,Sedang,Sedang
10175,2012-03-05,Spring,1,Mar,0,0,Mon,1,Clear,9.84,11.365,44.0,12.998000000000001,2,15,17,Malam,Dingin,Rendah,Sedang,Sedang
10176,2012-03-05,Spring,1,Mar,1,0,Mon,1,Clear,9.84,12.120000000000001,48.0,8.9981,3,3,6,Malam,Dingin,Rendah,Sedang,Rendah
10177,2012-03-05,Spring,1,Mar,2,0,Mon,1,Clear,9.84,12.120000000000001,48.0,8.9981,1,3,4,Malam,Dingin,Rendah,Sedang,Rendah
10178,2012-03-05,Spring,1,Mar,3,0,Mon,1,Clear,9.02,11.365,51.0,11.0014,0,1,1,Malam,Dingin,Sedang,Sedang,Rendah
10179,2012-03-05,Spring,1,Mar,4,0,Mon,1,Clear,8.200000000000001,11.365,55.00000000000001,6.0032,0,1,1,Malam,Dingin,Sedang,Sedang,Rendah
10180,2012-03-05,Spring,1,Mar,5,0,Mon,1,Clear,8.200000000000001,11.365,55.00000000000001,6.0032,1,17,18,Malam,Dingin,Sedang,Sedang,Sedang
10181,2012-03-05,Spring,1,Mar,6,0,Mon,1,Clear,7.38,9.85,59.0,8.9981,2,89,91,Pagi,Dingin,Sedang,Sedang,Tinggi
10182,2012-03-05,Spring,1,Mar,7,0,Mon,1,Clear,7.38,9.85,59.0,8.9981,7,253,260,Pagi,Dingin,Sedang,Sedang,Tinggi
10183,2012-03-05,Spring,1,Mar,8,0,Mon,1,Clear,8.200000000000001,11.365,59.0,7.0015,13,415,428,Pagi,Dingin,Sedang,Sedang,Tinggi
10184,2012-03-05,Spring,1,Mar,9,0,Mon,1,Mist,9.02,12.879999999999999,60.0,6.0032,11,186,197,Pagi,Dingin,Sedang,Sedang,Tinggi
10185,2012-03-05,Spring,1,Mar,10,0,Mon,1,Mist,9.84,12.879999999999999,60.0,0.0,12,74,86,Pagi,Dingin,Sedang,Tenang,Tinggi
10186,2012-03-05,Spring,1,Mar,11,0,Mon,1,Mist,10.66,13.635,56.00000000000001,8.9981,17,86,103,Pagi,Sedang,Sedang,Sedang,Tinggi
10187,2012-03-05,Spring,1,Mar,12,0,Mon,1,Mist,10.66,15.15,52.0,0.0,15,122,137,Siang,Sedang,Sedang,Tenang,Tinggi
10188,2012-03-05,Spring,1,Mar,13,0,Mon,1,Mist,10.66,12.879999999999999,55.00000000000001,19.999499999999998,11,109,120,Siang,Sedang,Sedang,Kencang,Tinggi
10189,2012-03-05,Spring,1,Mar,14,0,Mon,1,Mist,11.48,12.879999999999999,56.99999999999999,23.9994,13,115,128,Siang,Sedang,Sedang,Kencang,Tinggi
10190,2012-03-05,Spring,1,Mar,15,0,Mon,1,Mist,12.299999999999999,14.395,53.0,12.998000000000001,20,110,130,Siang,Sedang,Sedang,Sedang,Tinggi
10191,2012-03-05,Spring,1,Mar,16,0,Mon,1,Clear,12.299999999999999,13.635,45.0,19.999499999999998,30,180,210,Siang,Sedang,Rendah,Kencang,Tinggi
10192,2012-03-05,Spring,1,Mar,17,0,Mon,1,Light Rain/Snow,12.299999999999999,13.635,45.0,19.999499999999998,11,376,387,Siang,Sedang,Rendah,Kencang,Tinggi
10193,2012-03-05,Spring,1,Mar,18,0,Mon,1,Light Rain/Snow,11.48,11.365,55.00000000000001,43.9989,12,363,375,Sore/Malam,Sedang,Sedang,Kencang,Tinggi
10194,2012-03-05,Spring,1,Mar,19,0,Mon,1,Clear,10.66,12.879999999999999,53.0,15.001299999999999,6,220,226,Sore/Malam,Sedang,Sedang,Kencang,Tinggi
10195,2012-03-05,Spring,1,Mar,20,0,Mon,1,Clear,10.66,11.365,37.0,31.0009,8,171,179,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10196,2012-03-05,Spring,1,Mar,21,0,Mon,1,Clear,10.66,11.365,37.0,26.0027,4,116,120,Sore/Malam,Sedang,Rendah,Kencang,Tinggi
10197,2012-03-05,Spring,1,Mar,22,0,Mon,1,Clear,9.84,10.605,35.0,22.0028,2,76,78,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
10198,2012-03-05,Spring,1,Mar,23,0,Mon,1,Clear,9.02,9.09,37.0,39.000699999999995,2,29,31,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
10199,2012-03-06,Spring,1,Mar,0,0,Tue,1,Clear,9.02,10.605,37.0,19.999499999999998,0,8,8,Malam,Dingin,Rendah,Kencang,Rendah
10200,2012-03-06,Spring,1,Mar,1,0,Tue,1,Clear,8.200000000000001,9.85,44.0,16.997899999999998,0,6,6,Malam,Dingin,Rendah,Kencang,Rendah
10201,2012-03-06,Spring,1,Mar,2,0,Tue,1,Clear,8.200000000000001,9.85,44.0,15.001299999999999,0,4,4,Malam,Dingin,Rendah,Kencang,Rendah
10202,2012-03-06,Spring,1,Mar,3,0,Tue,1,Clear,7.38,8.334999999999999,51.0,19.0012,0,1,1,Malam,Dingin,Sedang,Kencang,Rendah
10203,2012-03-06,Spring,1,Mar,4,0,Tue,1,Clear,7.38,8.334999999999999,51.0,19.999499999999998,0,3,3,Malam,Dingin,Sedang,Kencang,Rendah
10204,2012-03-06,Spring,1,Mar,5,0,Tue,1,Clear,7.38,9.09,51.0,15.001299999999999,0,25,25,Malam,Dingin,Sedang,Kencang,Sedang
10205,2012-03-06,Spring,1,Mar,6,0,Tue,1,Clear,7.38,10.605,51.0,7.0015,3,99,102,Pagi,Dingin,Sedang,Sedang,Tinggi
10206,2012-03-06,Spring,1,Mar,7,0,Tue,1,Clear,6.5600000000000005,9.09,55.00000000000001,8.9981,5,270,275,Pagi,Dingin,Sedang,Sedang,Tinggi
10207,2012-03-06,Spring,1,Mar,8,0,Tue,1,Clear,6.5600000000000005,9.09,59.0,7.0015,14,487,501,Pagi,Dingin,Sedang,Sedang,Tinggi
10208,2012-03-06,Spring,1,Mar,9,0,Tue,1,Clear,9.02,13.635,47.0,0.0,11,222,233,Pagi,Dingin,Rendah,Tenang,Tinggi
10209,2012-03-06,Spring,1,Mar,10,0,Tue,1,Clear,9.84,12.879999999999999,44.0,0.0,16,113,129,Pagi,Dingin,Rendah,Tenang,Tinggi
10210,2012-03-06,Spring,1,Mar,11,0,Tue,1,Clear,10.66,12.879999999999999,41.0,11.0014,20,110,130,Pagi,Sedang,Rendah,Sedang,Tinggi
10211,2012-03-06,Spring,1,Mar,12,0,Tue,1,Clear,10.66,13.635,41.0,7.0015,9,129,138,Siang,Sedang,Rendah,Sedang,Tinggi
10212,2012-03-06,Spring,1,Mar,13,0,Tue,1,Clear,12.299999999999999,15.15,39.0,8.9981,16,148,164,Siang,Sedang,Rendah,Sedang,Tinggi
10213,2012-03-06,Spring,1,Mar,14,0,Tue,1,Clear,13.120000000000001,15.15,36.0,15.001299999999999,20,116,136,Siang,Sedang,Rendah,Kencang,Tinggi
10214,2012-03-06,Spring,1,Mar,15,0,Tue,1,Clear,13.940000000000001,15.15,36.0,19.999499999999998,24,142,166,Siang,Sedang,Rendah,Kencang,Tinggi
10215,2012-03-06,Spring,1,Mar,16,0,Tue,1,Clear,14.76,16.665,32.0,19.0012,22,228,250,Siang,Sedang,Rendah,Kencang,Tinggi
10216,2012-03-06,Spring,1,Mar,17,0,Tue,1,Clear,14.76,16.665,34.0,19.0012,21,425,446,Siang,Sedang,Rendah,Kencang,Tinggi
